family,dataset,src_ip,dst_ip,dst_port,proto,multiclass_label,model,prediction
benign,benign_2017-05-01_normal,10.0.2.15,123.125.115.164,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,123.125.116.12,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,123.126.104.68,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,124.33.183.215,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,124.33.183.216,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,125.90.58.145,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.253.173.242,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.32.10.191,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.32.203.137,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.185,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.185,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.187,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.189,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.189,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.191,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.198,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.65.210.8,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.84.202.110,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.84.202.110,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.84.202.111,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.84.202.53,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.84.202.53,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.84.202.70,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,128.84.248.12,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,129.15.96.21,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,129.33.138.31,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,129.42.38.1,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,129.42.38.1,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,13.107.21.200,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,13.107.21.200,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,130.211.103.172,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,130.211.51.215,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,131.253.61.82,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,132.236.100.76,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,132.236.100.76,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,132.236.200.133,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.16.105,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.16.47,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.16.65,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.17.2,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.17.9,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.48.124,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.48.86,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.49.4,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,133.237.60.93,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,134.186.61.43,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,134.67.21.34,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,134.67.21.34,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,136.147.43.99,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,136.147.96.34,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,136.243.32.81,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,138.108.96.100,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,138.108.96.100,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,138.197.231.128,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,138.197.231.129,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,140.147.249.5,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,140.207.127.100,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,140.90.163.16,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,141.170.25.54,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,142.0.160.13,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,142.0.160.13,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,144.217.70.36,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,146.132.3.2,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,146.148.113.90,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,146.148.14.238,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,146.148.14.238,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,146.148.17.128,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,146.185.42.182,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,149.126.77.108,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,149.126.77.108,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,149.126.77.155,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,149.174.28.143,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.129,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.129,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.133,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.134,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.134,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.143,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.166,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.166,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.175,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.175,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.193,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.193,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.204,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.207,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.207,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.222,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.230,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.233,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.238,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.239,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.239,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.246,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.249,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.249,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.250,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.250,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.65,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.68,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.68,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.84,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.95,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.112.95,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.108,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.108,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.133,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.144,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.170,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.177,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.184,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.209,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.5,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.63,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.63,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.7,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.7,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.113.95,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.114.2,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.114.2,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.114.49,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.114.49,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.12.193,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.12.193,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.128.134,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.128.134,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.128.175,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.128.217,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.128.239,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.129.63,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.130.2,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.193.197,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.193.28,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.193.28,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.64.133,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.65.184,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.101.65.197,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.249.90.141,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.249.90.217,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,151.80.100.109,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.163.50.3,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.163.51.2,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.163.56.2,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.163.56.2,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.163.56.3,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.163.64.1,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.163.66.165,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.195.39.2,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,152.195.52.14,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,153.120.166.134,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,154.59.122.51,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.150.185.49,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.150.185.69,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.150.34.48,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.240.0.22,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.240.0.22,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.240.11.22,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.240.11.35,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.240.2.25,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.240.3.24,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,157.240.3.35,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,158.232.12.119,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,158.85.251.118,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,159.122.19.198,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,159.122.87.148,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,159.122.87.148,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,159.253.128.183,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,161.221.74.213,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,161.69.12.13,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,162.208.117.11,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,162.208.117.19,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,162.217.198.29,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,162.247.242.18,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,162.247.242.19,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,162.247.242.20,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,162.248.181.197,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,163.172.54.46,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,163.172.80.177,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,163.43.24.70,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,163.43.24.70,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,164.109.106.120,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,165.158.1.98,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,165.83.19.13,80,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,165.83.19.13,443,tcp,benign,logistic_regression,benign
benign,benign_2017-05-01_normal,10.0.2.15,169.47.30.64,80,tcp,benign,logistic_regression,benign
